i:relationTypes	f:relationTypesStd	f:edgesPerRelationTypes	i:cycles	i:patternEdges	i:patternVertices	i:highestDegreeVertex	f:matches	i:edgePairs	f:SSsum	f:SSmean	f:SSstandardDeviation	f:SSmin	f:SSmax	f:vrMean	f:vrMin	g:query	s:pattern
3	0	1	0	3	4	3	5.260455	3	0.603775228	0.201258409	0.084916024	0.132800827	0.29628112	0.7083333333333334	0.125	X1,desires,X2;X1,hasproperty,X3;X0,usedfor,X1;	create_art,usedfor,everyone;everyone,desires,oxygen;everyone,hasproperty,good;
3	0	1	0	3	4	3	4.027431	3	0.556793034	0.185597678	0.09739995	0.122913317	0.297808601	0.7083333333333334	0.125	X3,usedfor,X2;X1,knownfor,X3;X3,partof,X0;	internal_combustion_engine,usedfor,power_automobile;internal_combustion_engine,partof,most_motor_vehicle;nikolaus_otto,knownfor,internal_combustion_engine;
3	0	1	0	3	4	3	4.547381	3	0.946159488	0.315386496	0.026031456	0.29628112	0.34503583	0.7083333333333334	0.125	X2,hasproperty,X1;X3,usedfor,X1;X1,capableof,X0;	woman,hasproperty,adult;case_of_beer,usedfor,adult;adult,capableof,eat_sushi;
3	0	1	0	3	4	3	3.595055	3	1.151354077	0.383784692	0.156958243	0.218064878	0.530194561	0.7083333333333334	0.125	X2,motivatedbygoal,X1;X1,causes,X0;X1,locationofaction,X3;	play_baseball,locationofaction,athetic_field;play_baseball,causes,someone_win_and_someone_lose;join_baseball_team,motivatedbygoal,play_baseball;
3	0	1	0	3	4	3	5.313831	3	0.682624064	0.227541355	0.070343329	0.155697249	0.29628112	0.7083333333333334	0.125	X2,hasproperty,X0;X2,usedfor,X1;X2,madeof,X3;	house,madeof,stone_or_wood_or_concrete;house,hasproperty,black;house,usedfor,reside_in;
3	0	1	0	3	4	3	4.073425	3	0.601017727	0.200339242	0.093938535	0.122913317	0.304842538	0.7083333333333334	0.125	X0,capableof,X1;X0,usedfor,X2;X3,knownfor,X0;	alessandro_volta,knownfor,battery;battery,usedfor,power_something_that_use_electricity;battery,capableof,power_remote_control;
3	0	1	0	3	4	3	5.259317	3	0.682624064	0.227541355	0.070343329	0.155697249	0.29628112	0.7083333333333334	0.125	X3,usedfor,X2;X1,madeof,X3;X3,hasproperty,X0;	uranium,hasproperty,radioactive;uranium,usedfor,make_atomic_bomb;uraninite,madeof,uranium;
3	0	1	0	3	4	3	5.247787	3	0.603775228	0.201258409	0.084916024	0.132800827	0.29628112	0.7083333333333334	0.125	X1,usedfor,X0;X1,desires,X3;X1,hasproperty,X2;	person_who,desires,get_fit_should_exercise;person_who,usedfor,manual_labor_be_not_lazy;person_who,hasproperty,good_at_thing_get_trophy;
3	0	1	0	3	4	3	4.786283	3	0.676274785	0.225424928	0.122304885	0.10059326	0.34503583	0.7083333333333334	0.125	X3,capableof,X0;X1,madeof,X3;X3,hasproperty,X2;	chlorine,hasproperty,common_in_swim_pool;chlorine,capableof,be_liquid_or_gas;sodium_chloride,madeof,chlorine;
3	0	1	0	3	4	3	5.454569	3	0.953502927	0.317834309	0.058541845	0.250640587	0.35782651	0.7083333333333334	0.125	X0,hasproperty,X2;X0,causesdesire,X3;X0,capableof,X1;	boredom,hasproperty,avoidable;boredom,capableof,lead_to_desire_for_change;boredom,causesdesire,watch_film;
3	0	1	0	3	4	3	3.595937	3	0.682624064	0.227541355	0.070343329	0.155697249	0.29628112	0.7083333333333334	0.125	X3,hasproperty,X0;X0,usedfor,X2;X0,madeof,X1;	tangerine,hasproperty,orange;orange,madeof,orangewood;orange,usedfor,warn_sign;
3	0	1	0	3	4	3	5.395178	3	0.834055701	0.278018567	0.017460078	0.26149042	0.29628112	0.7083333333333334	0.125	X3,usedfor,X2;X3,causes,X1;X3,hasproperty,X0;	marijuana,hasproperty,neat;marijuana,causes,subjective_change_in_consciousness;marijuana,usedfor,exercise;
3	0	1	0	3	4	3	3.203577	3	0.708405969	0.236135323	0.056653668	0.173795613	0.284479533	0.7083333333333334	0.125	X2,entails,X0;X1,motivatedbygoal,X2;X3,capableof,X2;	breathe,entails,exhale;whale,capableof,breathe;not_be_underwater,motivatedbygoal,breathe;
3	0	1	0	3	4	3	4.486104	3	0.603775228	0.201258409	0.084916024	0.132800827	0.29628112	0.7083333333333334	0.125	X2,hasproperty,X0;X3,usedfor,X0;X1,desires,X0;	violin,usedfor,play;person_in_their_seventy_still,desires,play;boy_and_girl,hasproperty,play;
3	0	1	0	3	4	3	4.602733	3	0.61633387	0.205444623	0.048613711	0.174693282	0.26149042	0.7083333333333334	0.125	X3,desires,X1;X3,hasproperty,X0;X2,causes,X3;	child,desires,learn_thing;child,hasproperty,loud_and_annoy;marriage,causes,child;
3	0	1	0	3	4	3	2.82866	3	0.824321222	0.274773741	0.207830748	0.136071116	0.513726958	0.7083333333333334	0.125	X2,knownfor,X0;X0,partof,X3;X0,madeof,X1;	dna,partof,every_single_cell_in_our_body;dna,madeof,adenozine;roger_d_kornberg,knownfor,dna;
3	0	1	0	3	4	3	5.990552	3	0.827877724	0.275959241	0.156061543	0.097280308	0.385561586	0.7083333333333334	0.125	X0,hasproperty,X1;X0,partof,X2;X0,capableof,X3;	ice_hockey,hasproperty,riddle_with_unnecessary_violence;ice_hockey,partof,high_stick;ice_hockey,capableof,be_violent_game;
3	0	1	0	3	4	3	4.566072	3	0.660285585	0.220095195	0.084504249	0.122913317	0.276284161	0.7083333333333334	0.125	X0,knownfor,X2;X2,usedfor,X3;X2,causes,X1;	snow,usedfor,removal;snow,causes,shovel;ukichiro_nakaya,knownfor,snow;
3	0	1	0	3	4	3	4.543907	3	0.81706962	0.27235654	0.067901472	0.21054337	0.34503583	0.7083333333333334	0.125	X0,hasproperty,X3;X2,capableof,X0;X0,causes,X1;	smoke,causes,you_will_waste_your_money;smoker,capableof,smoke;smoke,hasproperty,unhealthy;
3	0	1	0	3	4	3	6.239777	3	0.979651307	0.326550436	0.051110862	0.29628112	0.385561586	0.7083333333333334	0.125	X2,hasproperty,X3;X2,usedfor,X0;X1,partof,X2;	forward_pass,partof,football;football,usedfor,sleep_in;football,hasproperty,one_professional_sport;
3	0	1	0	3	4	3	4.890913	3	0.737257183	0.245752394	0.074947715	0.159641537	0.29628112	0.7083333333333334	0.125	X2,hasproperty,X0;X3,usedfor,X0;X0,motivatedbygoal,X1;	bomb,usedfor,eat;eat,motivatedbygoal,hungry;bread,hasproperty,eat;
3	0	1	0	3	4	3	4.006851	3	0.406613296	0.135537765	0.03799359	0.097280308	0.173261872	0.7083333333333334	0.125	X2,knownfor,X0;X0,partof,X1;X0,capableof,X3;	electric_motor,partof,electric_mixer;electric_motor,capableof,power_car;frank_j_sprague,knownfor,electric_motor;
3	0	1	0	3	4	3	4.326561	3	0.682624064	0.227541355	0.070343329	0.155697249	0.29628112	0.7083333333333334	0.125	X0,hasproperty,X3;X1,usedfor,X0;X0,madeof,X2;	jewel,madeof,precieuses_stone;pouch,usedfor,jewel;jewel,hasproperty,wear_by_woman;
3	0	1	0	3	4	3	4.733237	3	0.979651307	0.326550436	0.051110862	0.29628112	0.385561586	0.7083333333333334	0.125	X0,hasproperty,X2;X3,usedfor,X0;X0,partof,X1;	bed,partof,should;bed,hasproperty,cover_with_sheet_and_blanket;cloth,usedfor,bed;
3	0	1	0	3	4	3	3.984842	3	0.321893069	0.10729769	0.039998063	0.061623399	0.136071116	0.7083333333333334	0.125	X0,knownfor,X2;X2,desires,X1;X3,partof,X2;	ken_adam,knownfor,pilot;pilot,desires,fly_aircraft;flight_train,partof,pilot;
3	0	1	0	3	4	3	5.054169	3	0.684453422	0.228151141	0.138639697	0.124198554	0.385561586	0.7083333333333334	0.125	X2,hasproperty,X0;X2,partof,X3;X2,desires,X1;	child,desires,play_cowboy_and_indian;child,partof,collection_child;child,hasproperty,helpless;
3	0	1	0	3	4	3	4.067926	3	0.723504362	0.241168121	0.125578288	0.101769819	0.345450383	0.7083333333333334	0.125	X1,entails,X3;X2,usedfor,X3;X0,causes,X3;	our_nose,usedfor,smell;putrefy,entails,smell;odorize,causes,smell;
3	0	1	0	3	4	3	4.141857	3	0.81706962	0.27235654	0.067901472	0.21054337	0.34503583	0.7083333333333334	0.125	X0,capableof,X2;X1,causes,X0;X3,hasproperty,X0;	visit_museum,causes,shock;shock,capableof,quiet_noisey;fact_about_electricity,hasproperty,shock;
3	0	1	0	3	4	3	3.885078	3	0.607880153	0.202626718	0.037715387	0.159641537	0.230173738	0.7083333333333334	0.125	X2,locationofaction,X3;X2,motivatedbygoal,X1;X2,usedfor,X0;	play_baseball,motivatedbygoal,play_on_team;play_baseball,locationofaction,athetic_field;play_baseball,usedfor,have_fun_play_sport;
3	0	1	0	3	4	3	5.558531	3	0.676274785	0.225424928	0.122304885	0.10059326	0.34503583	0.7083333333333334	0.125	X3,madeof,X0;X3,hasproperty,X2;X3,capableof,X1;	tool,madeof,metal_because_metal_be_strong;tool,capableof,connect_two_piece_of_paper_together;tool,hasproperty,useful;
3	0	1	0	3	4	3	4.555518	3	1.073019507	0.357673169	0.149737003	0.26149042	0.530194561	0.7083333333333334	0.125	X0,hasproperty,X3;X3,causes,X2;X1,motivatedbygoal,X3;	clean,causes,healthy_live;most_person_like_their_house_to,hasproperty,clean;have_chemical,motivatedbygoal,clean;
3	0	1	0	3	4	3	4.023335	3	1.129934239	0.376644746	0.14175113	0.230645695	0.513726958	0.7083333333333334	0.125	X0,hasproperty,X3;X3,madeof,X2;X1,partof,X3;	tangerine,hasproperty,orange;orange,madeof,orangewood;peel,partof,orange;
3	0	1	0	3	4	3	4.007748	3	1.129934239	0.376644746	0.14175113	0.230645695	0.513726958	0.7083333333333334	0.125	X0,hasproperty,X1;X0,partof,X3;X2,madeof,X0;	iron,hasproperty,magnetic;railroad,madeof,iron;iron,partof,rock_on_earth;
3	0	1	0	3	4	3	3.794418	3	0.792176489	0.26405883	0.092318174	0.173261872	0.35782651	0.7083333333333334	0.125	X0,causesdesire,X2;X0,capableof,X1;X3,knownfor,X0;	coach,causesdesire,score_home_run;ralph_coverdale,knownfor,coach;coach,capableof,train_you_for_competition;
3	0	1	0	3	4	3	4.906583	3	0.556793034	0.185597678	0.09739995	0.122913317	0.297808601	0.7083333333333334	0.125	X2,knownfor,X1;X1,usedfor,X0;X3,partof,X1;	lot_of_usefull_information,partof,internet;mark_p_mc_cahill,knownfor,internet;internet,usedfor,make_travel_arrangement;
3	0	1	0	3	4	3	4.916885	3	0.946159488	0.315386496	0.026031456	0.29628112	0.34503583	0.7083333333333334	0.125	X2,hasproperty,X1;X1,usedfor,X0;X1,capableof,X3;	wood,hasproperty,hat;hat,usedfor,sit_on_it;hat,capableof,fit_well;
3	0	1	0	3	4	3	4.330657	3	1.129934239	0.376644746	0.14175113	0.230645695	0.513726958	0.7083333333333334	0.125	X1,madeof,X2;X1,hasproperty,X0;X1,partof,X3;	child,madeof,flesh_and_blood;child,partof,collection_child;child,hasproperty,helpless;
3	0	1	0	3	4	3	5.233463	3	1.129934239	0.376644746	0.14175113	0.230645695	0.513726958	0.7083333333333334	0.125	X2,hasproperty,X0;X3,partof,X2;X2,madeof,X1;	donut,madeof,deep_fry_dough_and_sugar;sugar,partof,donut;donut,hasproperty,warm_or_cold;
3	0	1	0	3	4	3	5.429525	3	0.87650118	0.29216706	0.048370941	0.250130823	0.34503583	0.7083333333333334	0.125	X0,motivatedbygoal,X1;X1,hasproperty,X2;X1,capableof,X3;	sex,hasproperty,cool;tickle,motivatedbygoal,sex;sex,capableof,be_make_love;
3	0	1	0	3	4	3	4.477873	3	0.545101864	0.181700621	0.038931467	0.147680622	0.22415937	0.5456666666666666	0.125	X3,atlocation,X0;X1,knownfor,X3;X3,capableof,X2;	marinus_anton_donk,knownfor,fungus;fungus,capableof,grow_on_dead_tree;fungus,atlocation,hollow_log;
3	0	1	0	3	4	3	4.478451	3	0.725062167	0.241687389	0.044470992	0.190754798	0.272816949	0.5456666666666666	0.125	X2,hasproperty,X1;X2,atlocation,X0;X2,causes,X3;	snow,causes,avalanche;snow,hasproperty,white;snow,atlocation,very_high_region;
3	0	1	0	3	4	3	3.366423	3	0.916883948	0.305627983	0.11360616	0.177565277	0.394282841	0.5456666666666666	0.125	X2,hasproperty,X1;X2,capableof,X0;X3,notableidea,X2;	god,hasproperty,angry;god,capableof,be_everywhere;nicolas_malebranche,notableidea,god;
3	0	1	0	3	4	3	4.485352	3	0.545916521	0.181972174	0.081786789	0.122913317	0.275322582	0.5456666666666666	0.125	X2,usedfor,X0;X3,knownfor,X2;X2,atlocation,X1;	net,atlocation,boat_of_fisherman;net,usedfor,catch_varmits;e_h_moore,knownfor,net;
3	0	1	0	3	4	3	4.040405	3	0.880144395	0.293381465	0.205506503	0.131424079	0.524560945	0.5456666666666666	0.125	X2,capableof,X1;X3,locatednear,X2;X2,atlocation,X0;	musician,capableof,sing_cappella;note,locatednear,musician;musician,atlocation,back_stage_party;
3	0	1	0	3	4	3	5.394212	3	0.895606629	0.298535543	0.077438949	0.237228094	0.385561586	0.5456666666666666	0.125	X2,hasproperty,X1;X2,partof,X0;X3,atlocation,X2;	soft_pillow,atlocation,bedroom;bedroom,partof,most_house;bedroom,hasproperty,one_part_of_house;
3	0	1	0	3	4	3	5.608173	3	0.895606629	0.298535543	0.077438949	0.237228094	0.385561586	0.5456666666666666	0.125	X3,hasproperty,X0;X0,atlocation,X2;X1,partof,X0;	all_bull,hasproperty,male;male,atlocation,garage;male_genital_organ,partof,male;
3	0	1	0	3	4	3	3.361161	3	0.402377863	0.134125954	0.128120372	0.025285463	0.275322582	0.5456666666666666	0.125	X3,usedfor,X0;X0,entails,X1;X2,atlocation,X0;	freezer,usedfor,freeze;mammoth_in_block,atlocation,freeze;freeze,entails,solidify;
3	0	1	0	3	4	3	5.255516	3	0.84442065	0.28147355	0.012884783	0.272816949	0.29628112	0.5456666666666666	0.125	X1,atlocation,X2;X1,hasproperty,X3;X0,usedfor,X1;	basket,usedfor,kitten;kitten,hasproperty,cute;kitten,atlocation,petstore;
3	0	1	0	3	4	3	2.621176	3	1.456905759	0.485635253	0.446935641	0.192077785	1	0.5456666666666666	0.125	X1,madeof,X2;X1,atlocation,X0;X3,locationofaction,X1;	house,madeof,build_material;rest,locationofaction,house;house,atlocation,surface_of_earth;
3	0	1	0	3	4	3	4.155761	3	0.725062167	0.241687389	0.044470992	0.190754798	0.272816949	0.5456666666666666	0.125	X3,causes,X2;X1,hasproperty,X2;X2,atlocation,X0;	lemmon,hasproperty,sour;sour,atlocation,supermarket;ferment,causes,sour;
3	0	1	0	3	4	3	4.212161	3	0.317700984	0.105900328	0.0430829	0.061623399	0.147680622	0.5456666666666666	0.125	X2,knownfor,X1;X1,atlocation,X3;X1,desires,X0;	steve_fossett,knownfor,pilot;pilot,atlocation,aircraft;pilot,desires,co_pilot_to_take_over;
3	0	1	0	3	4	3	3.889638	3	0.402377863	0.134125954	0.128120372	0.025285463	0.275322582	0.5456666666666666	0.125	X1,entails,X2;X1,usedfor,X3;X1,atlocation,X0;	board,entails,fee;board,atlocation,scrap_wood_pile;board,usedfor,patch_hole_in_fence;
3	0	1	0	3	4	3	7.335522	3	0.842012149	0.280670716	0.060819741	0.22415937	0.34503583	0.5456666666666666	0.125	X2,hasproperty,X1;X2,capableof,X3;X2,atlocation,X0;	truck,atlocation,garage;truck,capableof,carry_cow;truck,hasproperty,turn_right_or_leave;
3	0	1	0	3	4	3	4.000391	3	0.402377863	0.134125954	0.128120372	0.025285463	0.275322582	0.5456666666666666	0.125	X3,usedfor,X2;X1,atlocation,X3;X0,entails,X3;	pirate,atlocation,boat;boat,usedfor,submarine;boat_race,entails,boat;
3	0	1	0	3	4	3	6.00442	3	0.555907194	0.185302398	0.08272181	0.108396964	0.272816949	0.5456666666666666	0.125	X3,desires,X2;X3,atlocation,X1;X3,hasproperty,X0;	hippie,desires,wear_peace_sign_as_jewelry;hippie,atlocation,coffee_shop;hippie,hasproperty,irrelevant;
3	0	1	0	3	4	3	5.569683	3	0.895606629	0.298535543	0.077438949	0.237228094	0.385561586	0.5456666666666666	0.125	X2,hasproperty,X3;X2,partof,X1;X2,atlocation,X0;	headlight,atlocation,front_of_vehicle;headlight,partof,all_car;headlight,hasproperty,important_to_nighttime_drive;
3	0	1	0	3	4	3	5.121685	3	0.84442065	0.28147355	0.012884783	0.272816949	0.29628112	0.5456666666666666	0.125	X2,hasproperty,X3;X1,usedfor,X2;X0,atlocation,X2;	road,hasproperty,bumpy_they_be_not_always_flat;stop_in_fork,atlocation,road;curb,usedfor,road;
3	0	1	0	3	4	3	4.813007	3	0.662634746	0.220878249	0.07161873	0.13917721	0.272816949	0.5456666666666666	0.125	X2,hasproperty,X1;X2,causesdesire,X3;X2,atlocation,X0;	person,causesdesire,buy_something;person,hasproperty,very_good_with_write_word;person,atlocation,car_wash;
3	0	1	0	3	4	3	4.218247	3	0.695540429	0.23184681	0.040382981	0.192077785	0.272816949	0.5456666666666666	0.125	X3,atlocation,X0;X3,hasproperty,X1;X2,madeof,X3;	mead,madeof,honey;honey,atlocation,jar;honey,hasproperty,very_sweet;
3	0	1	0	3	4	3	4.370754	3	0.895606629	0.298535543	0.077438949	0.237228094	0.385561586	0.5456666666666666	0.125	X0,hasproperty,X3;X2,atlocation,X3;X1,partof,X3;	several_story,partof,house;air_condition,atlocation,house;homeless_person_prefer_to,hasproperty,house;
3	0	1	0	3	4	3	4.835659	3	0.520979832	0.173659944	0.055356819	0.136071116	0.237228094	0.5456666666666666	0.125	X0,partof,X2;X3,atlocation,X0;X1,knownfor,X0;	khalil_janahi,knownfor,dubai;dubai,partof,unite_arab_emirate;al_sahab_tower_1,atlocation,dubai;
3	0	1	0	3	4	3	3.959518	3	0.895606629	0.298535543	0.077438949	0.237228094	0.385561586	0.5456666666666666	0.125	X0,partof,X3;X1,hasproperty,X0;X2,atlocation,X0;	manila,partof,phillippines;capital_of_philippine,hasproperty,manila;1984_metro_manila_film_festival,atlocation,manila;
3	0	1	0	3	4	3	4.019532	3	0.545101864	0.181700621	0.038931467	0.147680622	0.22415937	0.5456666666666666	0.125	X0,knownfor,X1;X3,atlocation,X1;X1,capableof,X2;	ernest_william_brown,knownfor,moon;torricelli,atlocation,moon;moon,capableof,quarter_in_three_day;
3	0	1	0	3	4	3	4.24866	3	0.777974718	0.259324906	0.088488925	0.158348505	0.323345092	0.5456666666666666	0.125	X0,hasproperty,X1;X0,symbolof,X2;X0,usedfor,X3;	sun,hasproperty,one_of_many_star;sun,usedfor,heat;sun,symbolof,passion;
3	0	1	0	3	4	3	1	3	0.545101864	0.181700621	0.038931467	0.147680622	0.22415937	0.5456666666666666	0.125	X3,atlocation,X2;X3,knownfor,X0;X3,capableof,X1;	john_safran,atlocation,triple_j_radio;john_safran,capableof,be_annoy;john_safran,knownfor,sunday_night_safran;
3	0	1	0	3	4	3	4.353204	3	0.84442065	0.28147355	0.012884783	0.272816949	0.29628112	0.5456666666666666	0.125	X1,hasproperty,X2;X2,usedfor,X0;X2,atlocation,X3;	something_you_find_downstairs,hasproperty,storage;storage,atlocation,attic;storage,usedfor,organize_item;
3	0	1	0	3	4	3	4.079217	3	1.45526406	0.48508802	0.446030094	0.218035966	1	0.5456666666666666	0.125	X1,atlocation,X2;X0,partof,X2;X3,locationofaction,X2;	rest,locationofaction,house;lounge_room,partof,house;telephone,atlocation,house;
3	0	1	0	3	4	3	4.030316	3	0.520979832	0.173659944	0.055356819	0.136071116	0.237228094	0.5456666666666666	0.125	X0,knownfor,X1;X1,atlocation,X2;X1,partof,X3;	walter_houser_brattain,knownfor,transistor;transistor,partof,elctronic_device;transistor,atlocation,cell_phone;
3	0	1	0	3	4	3	4.917616	3	0.897217312	0.299072437	0.214601499	0.097333785	0.524560945	0.5456666666666666	0.125	X1,usedfor,X2;X1,atlocation,X3;X1,locatednear,X0;	chair,locatednear,table;chair,usedfor,relax_in;chair,atlocation,bedroom;
3	0	1	0	3	4	3	4.029424	3	0.545916521	0.181972174	0.081786789	0.122913317	0.275322582	0.5456666666666666	0.125	X0,knownfor,X2;X1,usedfor,X2;X3,atlocation,X2;	william_robinson,knownfor,garden;wiener_dog,atlocation,garden;make_it_grow,usedfor,garden;
3	0	1	0	3	4	3	4.928227	3	0.520979832	0.173659944	0.055356819	0.136071116	0.237228094	0.5456666666666666	0.125	X0,knownfor,X2;X2,atlocation,X3;X1,partof,X2;	roger_payne,knownfor,whale;whale,atlocation,ocean;excellent_hear,partof,whale;
3	0	1	0	3	4	3	4.026819	3	0.897217312	0.299072437	0.214601499	0.097333785	0.524560945	0.5456666666666666	0.125	X0,locatednear,X2;X2,usedfor,X1;X2,atlocation,X3;	gas_station,atlocation,any_large_city;store,locatednear,gas_station;gas_station,usedfor,live_in;
3	0	1	0	3	4	3	4.023828	3	0.545916521	0.181972174	0.081786789	0.122913317	0.275322582	0.5456666666666666	0.125	X2,knownfor,X1;X1,atlocation,X3;X0,usedfor,X1;	find_object,usedfor,sculpture;jim_gary,knownfor,sculpture;sculpture,atlocation,gallery_open;
3	0	1	0	3	4	3	5.287246	3	0.545916521	0.181972174	0.081786789	0.122913317	0.275322582	0.5456666666666666	0.125	X2,knownfor,X1;X1,usedfor,X3;X0,atlocation,X1;	theatre,usedfor,sell_candy;stage_light,atlocation,theatre;junius_myer_schine,knownfor,theatre;
3	0	1	0	3	4	3	6.249672	3	0.842012149	0.280670716	0.060819741	0.22415937	0.34503583	0.5456666666666666	0.125	X0,hasproperty,X3;X0,capableof,X1;X2,atlocation,X0;	moon,hasproperty,round;esnault_pelterie,atlocation,moon;moon,capableof,appear_to_rise;
3	0	1	0	3	4	3	5.696477	3	0.84442065	0.28147355	0.012884783	0.272816949	0.29628112	0.5456666666666666	0.125	X1,usedfor,X2;X1,hasproperty,X3;X0,atlocation,X1;	cabinet,usedfor,storage;cabinet,hasproperty,fill_with_useless_stuff;pencil_sharpener,atlocation,cabinet;
3	0	1	0	3	4	3	5.426287	3	0.695540429	0.23184681	0.040382981	0.192077785	0.272816949	0.5456666666666666	0.125	X2,hasproperty,X0;X2,atlocation,X3;X2,madeof,X1;	donut,madeof,deep_fry_dough_and_sugar;donut,hasproperty,warm_or_cold;donut,atlocation,police_car;
3	0	1	0	3	4	3	4.33967	3	0.71443544	0.238145147	0.067564118	0.160283965	0.281334526	0.5456666666666666	0.125	X3,atlocation,X1;X1,hasproperty,X0;X1,motivatedbygoal,X2;	dance,motivatedbygoal,it_be_fun;dance,hasproperty,hard_in_crowd_room;many_form,atlocation,dance;
3	0	1	0	3	4	3	4.325659	3	0.842012149	0.280670716	0.060819741	0.22415937	0.34503583	0.5456666666666666	0.125	X1,hasproperty,X2;X0,atlocation,X1;X3,capableof,X1;	bed,hasproperty,dangerous;cat,capableof,bed;clean_clothe,atlocation,bed;
3	0	1	0	3	4	3	4.288473	3	0.944896279	0.314965426	0.183521056	0.18310724	0.524560945	0.5456666666666666	0.125	X0,locatednear,X1;X2,partof,X1;X3,atlocation,X1;	globular_cluster,locatednear,galaxy;towel_in_hitchhiker_guide,atlocation,galaxy;metro_solar_system,partof,galaxy;
3	0	1	0	3	4	3	4.168998	3	0.695540429	0.23184681	0.040382981	0.192077785	0.272816949	0.5456666666666666	0.125	X2,hasproperty,X1;X3,madeof,X2;X0,atlocation,X2;	wood,hasproperty,use_as_floor;stick,atlocation,wood;game_piece,madeof,wood;
3	0	1	0	3	4	3	6.161465	3	0.520979832	0.173659944	0.055356819	0.136071116	0.237228094	0.5456666666666666	0.125	X0,knownfor,X2;X1,atlocation,X2;X3,partof,X2;	ficheto_point,atlocation,antarctica;18_airport,partof,antarctica;andrey_kapitsa,knownfor,antarctica;
3	0	1	0	3	4	3	4.714212	3	0.842012149	0.280670716	0.060819741	0.22415937	0.34503583	0.5456666666666666	0.125	X2,capableof,X3;X1,hasproperty,X2;X0,atlocation,X2;	ticket_office,atlocation,human;err,hasproperty,human;human,capableof,own_pet_for_enjoyment;
3	0	1	0	3	4	3	4.118761	3	0.84442065	0.28147355	0.012884783	0.272816949	0.29628112	0.5456666666666666	0.125	X2,hasproperty,X3;X3,usedfor,X0;X1,atlocation,X3;	stable,usedfor,hold_horse;heifer,atlocation,stable;pure_concentrate_hydrogen_peroxide,hasproperty,stable;
3	0	1	0	3	4	3	5.085101	3	0.695540429	0.23184681	0.040382981	0.192077785	0.272816949	0.5456666666666666	0.125	X2,hasproperty,X0;X3,atlocation,X2;X2,madeof,X1;	cocktail_cabinet,atlocation,house;house,madeof,stone_or_wood_or_concrete;house,hasproperty,black;
3	0	1	0	3	4	3	4.279096	3	0.842012149	0.280670716	0.060819741	0.22415937	0.34503583	0.5456666666666666	0.125	X3,capableof,X0;X0,hasproperty,X1;X0,atlocation,X2;	poop,atlocation,party;human,capableof,poop;poop,hasproperty,unpleasant;
3	0	1	0	3	4	3	4.33086	3	0.897217312	0.299072437	0.214601499	0.097333785	0.524560945	0.5456666666666666	0.125	X3,usedfor,X0;X1,locatednear,X3;X2,atlocation,X3;	nightclub_in_seedy_area,atlocation,town;railway_station,locatednear,town;town,usedfor,person_to_live_in;
3	0	1	0	3	4	3	6.352617	3	0.895606629	0.298535543	0.077438949	0.237228094	0.385561586	0.5456666666666666	0.125	X1,hasproperty,X2;X0,atlocation,X1;X3,partof,X1;	small_dog,atlocation,city;city,hasproperty,free_from_all_noise;moreculture_such_as_theatre_and_university,partof,city;
3	0	1	0	3	4	3	4.270096	3	0.514281555	0.171427185	0.022359914	0.147680622	0.192077785	0.5456666666666666	0.125	X1,madeof,X0;X3,knownfor,X1;X2,atlocation,X1;	china,madeof,ceramic;tongxiang_railway_station,atlocation,china;hunter_corbett,knownfor,china;
3	0	1	0	3	4	3	4.468525	3	1.50549632	0.501832107	0.432016252	0.230173738	1	0.5456666666666666	0.125	X3,usedfor,X2;X1,locationofaction,X3;X0,atlocation,X3;	scale,atlocation,bathroom;wash_your_hair,locationofaction,bathroom;bathroom,usedfor,dispose_of_human_waste_in;
3	0	1	0	3	4	3	4.342778	3	0.944896279	0.314965426	0.183521056	0.18310724	0.524560945	0.5456666666666666	0.125	X0,locatednear,X1;X0,atlocation,X2;X3,partof,X0;	heifer,locatednear,cow;heifer,atlocation,corral;beautiful_eye_with_lovely_eyelash,partof,heifer;
3	0	1	0	3	4	3	6.639737	3	0.895606629	0.298535543	0.077438949	0.237228094	0.385561586	0.5456666666666666	0.125	X3,atlocation,X2;X3,hasproperty,X0;X1,partof,X3;	chin_rest,partof,violin;violin,hasproperty,know_as_fiddle;violin,atlocation,musuem;
3	0	1	0	3	4	3	4.267524	3	0.441184953	0.147061651	0.072583683	0.099915027	0.230645695	0.48933333333333334	0.125	X0,hasproperty,X3;X0,antonym,X2;X0,madeof,X1;	orange,antonym,lemon;orange,hasproperty,edible_by_human;orange,madeof,orangewood;
3	0	1	0	3	4	3	4.57286	3	0.49716405	0.16572135	0.113525675	0.090258699	0.29628112	0.48933333333333334	0.125	X0,hasproperty,X2;X1,usedfor,X2;X3,antonym,X2;	worldly,antonym,religious;attend_meet,usedfor,religious;fundamentalist,hasproperty,religious;
3	0	1	0	3	4	3	5.001375	3	0.49716405	0.16572135	0.113525675	0.090258699	0.29628112	0.48933333333333334	0.125	X0,hasproperty,X1;X2,antonym,X0;X0,usedfor,X3;	season,usedfor,flavor_food;season,hasproperty,one_fourth_of_year;spring,antonym,season;
3	0	1	0	3	4	3	4.039255	3	0.22190104	0.073967013	0.058809672	0.008729024	0.122913317	0.48933333333333334	0.125	X0,knownfor,X1;X2,usedfor,X1;X1,antonym,X3;	decanter,usedfor,wine;wine,antonym,grape;john_arlott,knownfor,wine;
